Locus,Sequence_Length,Aromaticity,Sec_Struct_Helix,Sec_Struct_Turn,Sec_Struct_Sheet_x,Percent_A,Percent_C_x,Percent_D,Percent_E,Percent_F,Percent_G,Percent_H,Percent_I,Percent_K,Percent_L,Percent_M,Percent_N,Percent_P,Percent_Q,Percent_R,Percent_S,Percent_T,Percent_V,Percent_W,Percent_Y,IsoelectricPoint,Tiny_Number,Small_Number,Aliphatic_Number,Aromatic_Number,Non-polar_Number,Polar_Number,Charged_Number,Basic_Number,Acidic_Number,predict_xgboost,predict_rfc,Local Average Connectivity_y,Density of Maximum neighborhood Component_y,Topology Potential_y,Edge Clustering Coefficient_y,DegreeCentrality_y,EigenvectorCentrality_y,BetweennessCentrality_y,ClosenessCentrality_y,Clustering_y,predict_rfc_over,predict_rfc_under,#string_protein_id,preferred_name,protein_size,annotation
6183.A0A5K4FD90,2280,0.0846491228070175,0.2517543859649123,0.3899122807017544,0.3583333333333333,0.0245614035087719,0.0390350877192982,0.0592105263157894,0.0521929824561403,0.0289473684210526,0.0407894736842105,0.0289473684210526,0.0789473684210526,0.0609649122807017,0.0846491228070175,0.0210526315789473,0.1048245614035087,0.0368421052631578,0.0416666666666666,0.0276315789473684,0.0872807017543859,0.0956140350877193,0.0311403508771929,0.0135964912280701,0.0421052631578947,6.0107,655,1184,500,259,1007,1273,522,268,254,1,1,0.3081295917189494,0.3225441041606333,486.1362143173222,0.4258415919963926,0.0974289580514208,0.0104681750702772,8.968073380855604e-05,0.5108538564742247,0.3225441041606333,1,1,6183.A0A5K4FD90,A0A5K4FD90,2280,Uncharacterized protein.
6183.A0A5K4FD93,153,0.0718954248366013,0.5032679738562091,0.2352941176470588,0.261437908496732,0.1633986928104575,0.0130718954248366,0.0457516339869281,0.0849673202614379,0.0392156862745098,0.0261437908496732,0.0065359477124183,0.065359477124183,0.0326797385620915,0.0980392156862745,0.0065359477124183,0.0261437908496732,0.0261437908496732,0.0849673202614379,0.065359477124183,0.0784313725490196,0.065359477124183,0.0392156862745098,0.0065359477124183,0.0261437908496732,4.6474,53,74,56,12,78,75,36,16,20,1,1,0.2851549091062426,0.2908504934324199,349.6390605242996,0.3379661413129632,0.0627537212449255,0.006503081729113,5.934414149413808e-05,0.4868557242860302,0.2908504934324199,1,1,6183.A0A5K4FD93,A0A5K4FD93,153,Uncharacterized protein.
6183.A0A5K4FDD6,2978,0.073875083948959,0.3354600402955003,0.3569509738079248,0.3075889858965748,0.0533915379449294,0.0248488918737407,0.0530557421087978,0.051040967092008,0.0329079919408999,0.0366017461383478,0.0298858294157152,0.0570852921423774,0.0292142377434519,0.1134989926124916,0.0184687709872397,0.0698455339153794,0.0473472128945601,0.0402955003357958,0.0587642713230355,0.1208865010073875,0.0648085963734049,0.0570852921423774,0.0147750167897918,0.0261920752182672,6.4395,895,1572,837,309,1436,1542,661,351,310,1,1,0.2902435182766068,0.2741478209270126,286.7740663262809,0.3217161191683231,0.0442320703653585,0.00412543008579,4.9839121036183126e-05,0.4931817267784407,0.2741478209270126,1,1,6183.A0A5K4FDD6,A0A5K4FDD6,2978,Uncharacterized protein.
6183.A0A5K4FDD8,872,0.0470183486238532,0.448394495412844,0.3245412844036697,0.2270642201834862,0.036697247706422,0.0103211009174311,0.0332568807339449,0.1548165137614678,0.0149082568807339,0.0068807339449541,0.0126146788990825,0.073394495412844,0.1181192660550458,0.1146788990825688,0.0149082568807339,0.0997706422018348,0.0091743119266055,0.073394495412844,0.0538990825688073,0.0573394495412844,0.0527522935779816,0.0309633027522935,0.0045871559633027,0.0275229357798165,5.6359,143,294,223,52,300,572,325,161,164,1,1,0.3130055684054805,0.303543603920583,228.06822794766217,0.3162602484504067,0.0292625169147496,0.0028742926956116,3.641785705610596e-05,0.4836531236422224,0.303543603920583,1,1,6183.A0A5K4FDD8,A0A5K4FDD8,872,Uncharacterized protein.
6183.A0A5K4FDE9,182,0.0659340659340659,0.3186813186813187,0.3626373626373626,0.3186813186813186,0.0549450549450549,0.0329670329670329,0.0604395604395604,0.0659340659340659,0.0329670329670329,0.0659340659340659,0.0109890109890109,0.1098901098901098,0.0384615384615384,0.1153846153846153,0.0384615384615384,0.0439560439560439,0.0439560439560439,0.0164835164835164,0.0274725274725274,0.1098901098901098,0.0439560439560439,0.0549450549450549,0.0,0.0329670329670329,4.2136,56,93,61,14,106,76,37,14,23,1,1,0.2308394431311931,0.2815430430890976,340.4148618201546,0.3256314620004801,0.0585250338294993,0.0036935402399466,4.662334406915525e-05,0.4979291102971359,0.2815430430890976,1,1,6183.A0A5K4FDE9,A0A5K4FDE9,182,Uncharacterized protein.
6183.A0A5K4FDF6,264,0.0909090909090909,0.3257575757575757,0.3181818181818182,0.3560606060606061,0.0378787878787878,0.0113636363636363,0.0492424242424242,0.0492424242424242,0.0416666666666666,0.053030303030303,0.0303030303030303,0.1098484848484848,0.0871212121212121,0.106060606060606,0.0303030303030303,0.0416666666666666,0.0265151515151515,0.0568181818181818,0.0454545454545454,0.0606060606060606,0.0492424242424242,0.0643939393939393,0.0075757575757575,0.0416666666666666,9.7366,56,104,84,32,140,124,69,43,26,1,1,0.3207140023482174,0.2488837747591128,469.5372728505744,0.3096077596678189,0.0928619756427605,0.0103810363405132,0.000246674315106,0.5103409286050621,0.2488837747591128,1,1,6183.A0A5K4FDF6,A0A5K4FDF6,264,Uncharacterized protein.
6183.A0A5K4FDG8,1457,0.0549073438572409,0.2896362388469458,0.4021962937542896,0.3081674673987645,0.0404941660947151,0.0226492793411118,0.0933424845573095,0.0706932052161976,0.0219629375428963,0.0356897735072065,0.0624571036376115,0.0576527110501029,0.0487302676733013,0.0741249142072752,0.0130404941660947,0.0693205216197666,0.0452985586822237,0.0301990391214824,0.0610844200411805,0.1098146877144818,0.0590253946465339,0.0514756348661633,0.0109814687714481,0.0219629375428963,5.8128,390,768,326,171,576,881,490,251,239,1,1,0.2820227577709158,0.2798631108885271,272.4648342319705,0.2970207806050965,0.0414411366711772,0.003808599820253,5.048333065018597e-05,0.4850981223933008,0.2798631108885271,1,1,6183.A0A5K4FDG8,A0A5K4FDG8,1457,Uncharacterized protein.
6183.A0A5K4FDH6,926,0.0874730021598272,0.2861771058315335,0.4103671706263498,0.3034557235421166,0.060475161987041,0.0161987041036717,0.050755939524838,0.0410367170626349,0.0215982721382289,0.0680345572354211,0.0367170626349892,0.0453563714902807,0.0334773218142548,0.0831533477321814,0.0129589632829373,0.0691144708423326,0.0680345572354211,0.0431965442764578,0.0453563714902807,0.120950323974082,0.0518358531317494,0.0658747300215982,0.0205183585313174,0.0453563714902807,6.7476,294,529,236,115,470,456,192,107,85,1,1,0.2751759711462194,0.207010582010582,371.0090056954027,0.2585960615700749,0.0663058186738836,0.0063200784690903,0.0001972438995622,0.5032665913967953,0.207010582010582,1,1,6183.A0A5K4FDH6,A0A5K4FDH6,926,Uncharacterized protein.
6183.A0A5K4FDI2,419,0.1002386634844868,0.3484486873508352,0.3221957040572792,0.3293556085918854,0.0596658711217183,0.0190930787589498,0.071599045346062,0.0692124105011933,0.0477326968973747,0.0692124105011933,0.0286396181384248,0.071599045346062,0.0572792362768496,0.0906921241050119,0.0453460620525059,0.0238663484486873,0.0572792362768496,0.0286396181384248,0.0548926014319809,0.0429594272076372,0.0381861575178997,0.071599045346062,0.0071599045346062,0.0453460620525059,5.6197,96,190,123,54,245,174,118,59,59,1,1,0.3330501257678144,0.3186887633866085,436.0145784240488,0.384320000815181,0.0838971583220568,0.0086706947482668,6.807131831735544e-05,0.507438998678538,0.3186887633866085,1,1,6183.A0A5K4FDI2,A0A5K4FDI2,419,Uncharacterized protein.
6183.A0A5K4FDJ3,1125,0.0657777777777777,0.2737777777777778,0.4222222222222221,0.304,0.0311111111111111,0.0115555555555555,0.0515555555555555,0.0666666666666666,0.024,0.0248888888888888,0.0382222222222222,0.08,0.0577777777777777,0.0755555555555555,0.0204444444444444,0.1084444444444444,0.0488888888888888,0.056,0.024,0.1306666666666666,0.0888888888888888,0.0195555555555555,0.0053333333333333,0.0364444444444444,5.6342,323,580,232,117,425,700,268,135,133,1,1,0.237956744721102,0.2158599674013181,248.5654099399952,0.2310215312875083,0.0356901217861975,0.0028523937659242,0.0001072436745532,0.4790942851340583,0.2057389875156195,1,1,6183.A0A5K4FDJ3,A0A5K4FDJ3,1125,Uncharacterized protein.
6183.A0A5K4FDK4,836,0.0849282296650717,0.2978468899521531,0.3863636363636363,0.3157894736842105,0.0442583732057416,0.0227272727272727,0.0526315789473684,0.0526315789473684,0.0358851674641148,0.0239234449760765,0.0406698564593301,0.0633971291866028,0.0430622009569378,0.0933014354066985,0.0131578947368421,0.0765550239234449,0.0466507177033492,0.0358851674641148,0.0586124401913875,0.1435406698564593,0.0502392344497607,0.0538277511961722,0.0167464114832535,0.0322966507177033,7.3103,238,430,213,105,373,463,207,119,88,1,1,0.3045090935827342,0.2738297872340425,237.5737163547696,0.2789394501203361,0.0320534506089309,0.0032779999608346,1.2405958242796553e-05,0.4827344283584324,0.2695062193742932,1,1,6183.A0A5K4FDK4,A0A5K4FDK4,836,Uncharacterized protein.
6183.A0A5K4FDM9,320,0.096875,0.34375,0.35,0.30625,0.046875,0.01875,0.059375,0.065625,0.046875,0.01875,0.040625,0.053125,0.05625,0.10625,0.03125,0.046875,0.075,0.046875,0.046875,0.09375,0.053125,0.04375,0.01875,0.03125,6.4356,74,146,80,44,157,163,86,46,40,1,1,0.261118723355587,0.2218024824608742,293.1736303254792,0.2740490761414158,0.0460926928281461,0.0037930224293921,4.645067749161071e-05,0.4925790945753237,0.2218024824608742,1,1,6183.A0A5K4FDM9,A0A5K4FDM9,320,Uncharacterized protein.
6183.A0A5K4FDN6,801,0.0911360799001248,0.3308364544319601,0.3470661672908864,0.3220973782771535,0.0574282147315855,0.0212234706616729,0.0611735330836454,0.0674157303370786,0.0449438202247191,0.0724094881398252,0.0187265917602996,0.0599250936329588,0.0411985018726591,0.097378277153558,0.0274656679151061,0.048689138576779,0.0511860174781523,0.0324594257178526,0.048689138576779,0.0724094881398252,0.0561797752808988,0.0749063670411985,0.0062421972534332,0.0399500624219725,4.7418,224,413,232,88,443,358,190,87,103,1,1,0.3105704477632574,0.4010150436885655,365.9511106550668,0.4563881252427307,0.0657983761840324,0.0063880861187297,4.457150589957047e-05,0.4969131876033391,0.4010150436885655,1,1,6183.A0A5K4FDN6,A0A5K4FDN6,801,Uncharacterized protein.
6183.A0A5K4FDP7,638,0.0862068965517241,0.3526645768025078,0.3557993730407523,0.2915360501567398,0.0689655172413793,0.0156739811912225,0.061128526645768,0.0721003134796238,0.0329153605015673,0.0626959247648902,0.018808777429467,0.061128526645768,0.0689655172413793,0.1003134796238244,0.0266457680250783,0.0532915360501567,0.0438871473354232,0.0376175548589341,0.0470219435736677,0.0658307210031347,0.0454545454545454,0.0642633228840125,0.0094043887147335,0.0438871473354232,5.85,165,307,188,67,338,300,171,86,85,1,1,0.3572079076793629,0.3395123448988248,672.3852905704816,0.4665539448741668,0.147073748308525,0.0186911722096463,0.000310606784236,0.5290722144983778,0.3395123448988248,1,1,6183.A0A5K4FDP7,A0A5K4FDP7,638,Uncharacterized protein.
6183.A0A5K4FDQ1,203,0.1231527093596059,0.2807881773399014,0.4137931034482758,0.3054187192118226,0.0591133004926108,0.0344827586206896,0.0541871921182266,0.0443349753694581,0.0394088669950738,0.0935960591133004,0.0344827586206896,0.0443349753694581,0.1133004926108374,0.0935960591133004,0.0197044334975369,0.0492610837438423,0.0197044334975369,0.0344827586206896,0.0295566502463054,0.083743842364532,0.0197044334975369,0.0492610837438423,0.0197044334975369,0.064039408866995,9.2269,59,94,50,32,109,94,56,36,20,1,1,0.2874084971874284,0.3558995327102803,220.4840755724148,0.3890692858814426,0.0271481732070365,0.0023719637149054,1.5469042772968185e-05,0.4834531099440121,0.3558995327102803,1,1,6183.A0A5K4FDQ1,A0A5K4FDQ1,203,Cathepsin L.
6183.A0A5K4FDT9,1311,0.0579710144927536,0.2677345537757437,0.4248665141113654,0.3073989321128909,0.0289855072463768,0.0160183066361556,0.049580472921434,0.041952707856598,0.0221205186880244,0.026697177726926,0.045766590389016,0.0655987795575896,0.0320366132723112,0.0770404271548436,0.026697177726926,0.1319603356216628,0.0442410373760488,0.0556826849733028,0.0373760488176964,0.1403508771929824,0.0983981693363844,0.0236460717009916,0.0068649885583524,0.0289855072463768,6.5296,407,734,256,136,481,830,271,151,120,1,1,0.2155835425879425,0.1889832263408573,258.481404015321,0.2621505862892095,0.037212449255751,0.002464595995533,0.0001093528093682,0.4871803488729854,0.1889832263408573,1,1,6183.A0A5K4FDT9,A0A5K4FDT9,1311,Uncharacterized protein.
6183.A0A5K4FDU8,288,0.03125,0.3784722222222222,0.3888888888888889,0.2326388888888888,0.1111111111111111,0.0104166666666666,0.0208333333333333,0.0416666666666666,0.0138888888888888,0.0277777777777777,0.0277777777777777,0.0486111111111111,0.1493055555555555,0.0625,0.0173611111111111,0.0347222222222222,0.09375,0.0416666666666666,0.1041666666666666,0.0625,0.0555555555555555,0.0590277777777777,0.0069444444444444,0.0104166666666666,12.0209,77,137,81,17,133,155,99,81,18,1,1,0.332170984197107,0.4124554211245542,468.5007628332585,0.4818818268117455,0.0926928281461434,0.0094853099923901,4.397996149432035e-05,0.5095401495687643,0.4124554211245542,1,1,6183.A0A5K4FDU8,A0A5K4FDU8,288,Uncharacterized protein.
6183.A0A5K4FDV9,759,0.1106719367588932,0.2872200263504611,0.3913043478260869,0.3214756258234519,0.0250329380764163,0.0092226613965744,0.0421607378129117,0.0513833992094861,0.0461133069828722,0.0303030303030303,0.0329380764163372,0.0803689064558629,0.0632411067193675,0.075098814229249,0.0237154150197628,0.0869565217391304,0.0579710144927536,0.069828722002635,0.0421607378129117,0.1106719367588932,0.0434782608695652,0.0447957839262187,0.0131752305665349,0.0513833992094861,8.921,166,342,171,109,347,412,176,105,71,1,1,0.2338973999660955,0.1909874232322138,281.6982475265252,0.240634971263186,0.0430480378890392,0.0033917717178679,5.110402527584609e-05,0.4915641935731291,0.1909874232322138,1,1,6183.A0A5K4FDV9,A0A5K4FDV9,759,Uncharacterized protein.
6183.A0A5K4FDW9,461,0.0520607375271149,0.3145336225596529,0.4533622559652928,0.2321041214750542,0.0520607375271149,0.0043383947939262,0.0976138828633405,0.088937093275488,0.0281995661605206,0.0281995661605206,0.0260303687635574,0.0455531453362256,0.0672451193058568,0.0780911062906724,0.0065075921908893,0.0759219088937093,0.071583514099783,0.0216919739696312,0.0672451193058568,0.1127982646420824,0.054229934924078,0.0498915401301518,0.0086767895878524,0.0151843817787418,4.7865,116,252,104,36,179,282,160,74,86,1,1,0.2428146758029033,0.2933455630627721,336.10624164544697,0.3491868711474135,0.057679296346414,0.0044027797508992,0.0001091991609545,0.4954810397370585,0.2933455630627721,1,1,6183.A0A5K4FDW9,A0A5K4FDW9,461,Uncharacterized protein.
6183.A0A5K4FDY3,748,0.0815508021390374,0.3021390374331551,0.3863636363636364,0.3114973262032086,0.0441176470588235,0.0240641711229946,0.0574866310160427,0.0508021390374331,0.0401069518716577,0.0267379679144385,0.0401069518716577,0.0548128342245989,0.0574866310160427,0.1189839572192513,0.017379679144385,0.0641711229946524,0.053475935828877,0.0280748663101604,0.0427807486631016,0.1270053475935829,0.0601604278074866,0.0508021390374331,0.0093582887700534,0.0320855614973262,7.033,211,380,201,91,353,395,186,105,81,1,1,0.2599002033980974,0.3079184843041656,254.11711770891648,0.3321852163147268,0.0366204330175913,0.0031593844744881,2.560055836053422e-05,0.482993705650147,0.3079184843041656,1,1,6183.A0A5K4FDY3,A0A5K4FDY3,748,Uncharacterized protein.
6183.A0A5K4FDZ1,379,0.0923482849604221,0.2744063324538259,0.3984168865435356,0.3271767810026385,0.0369393139841688,0.021108179419525,0.0554089709762532,0.0527704485488126,0.0474934036939313,0.0659630606860158,0.0343007915567282,0.0606860158311345,0.0395778364116095,0.0738786279683377,0.0184696569920844,0.0765171503957783,0.0554089709762532,0.0395778364116095,0.0527704485488126,0.1055408970976253,0.0527704485488126,0.0659630606860158,0.0105540897097625,0.0343007915567282,6.5562,107,203,90,48,186,193,89,48,41,1,1,0.3220379416405126,0.3047627229058838,358.71455231739066,0.3431150469674608,0.0632611637347767,0.0064859142656484,8.222079824406931e-05,0.5005943412647692,0.3047627229058838,1,1,6183.A0A5K4FDZ1,A0A5K4FDZ1,379,Uncharacterized protein.
6183.A0A5K4FE20,516,0.0755813953488372,0.3507751937984496,0.3643410852713178,0.2848837209302325,0.0562015503875969,0.0116279069767441,0.067829457364341,0.0813953488372093,0.0271317829457364,0.0503875968992248,0.0193798449612403,0.0620155038759689,0.0794573643410852,0.0988372093023255,0.0232558139534883,0.065891472868217,0.0329457364341085,0.0503875968992248,0.0406976744186046,0.067829457364341,0.065891472868217,0.0503875968992248,0.001937984496124,0.0465116279069767,5.1413,130,242,138,49,238,278,149,72,77,1,1,0.3440517206926453,0.3410941542094206,537.3646423714524,0.4358811206885495,0.1112144790257104,0.0141768142300962,0.0003621101592319,0.5148359383254572,0.3410941542094206,1,1,6183.A0A5K4FE20,A0A5K4FE20,516,Uncharacterized protein.
6183.A0A5K4FE41,772,0.0958549222797927,0.2966321243523316,0.3730569948186528,0.3303108808290155,0.0660621761658031,0.0246113989637305,0.0595854922279792,0.0621761658031088,0.0414507772020725,0.0932642487046632,0.0284974093264248,0.0699481865284974,0.0505181347150259,0.0790155440414507,0.0168393782383419,0.0518134715025906,0.0336787564766839,0.0259067357512953,0.0466321243523316,0.0841968911917098,0.0479274611398963,0.0634715025906735,0.0129533678756476,0.0414507772020725,5.8743,244,405,215,96,419,353,191,97,94,1,1,0.2399931054090335,0.2742011628091187,375.14037215559466,0.3389442636616697,0.0674052774018944,0.0044626389275197,0.0001146369429996,0.5036785718033675,0.2728258607970845,1,1,6183.A0A5K4FE41,A0A5K4FE41,772,Uncharacterized protein.
6183.A0A5K4FE76,734,0.0926430517711171,0.3188010899182561,0.3596730245231607,0.3215258855585831,0.047683923705722,0.0149863760217983,0.0544959128065395,0.0558583106267029,0.0395095367847411,0.053133514986376,0.0245231607629427,0.0735694822888283,0.0367847411444141,0.1021798365122615,0.0190735694822888,0.0653950953678474,0.0435967302452316,0.0463215258855585,0.047683923705722,0.106267029972752,0.0585831062670299,0.0572207084468664,0.0177111716621253,0.0354223433242506,5.4896,206,368,206,86,370,364,161,80,81,1,1,0.2086606188292817,0.2170591130128702,341.90156510622165,0.267459725173545,0.0586096075778078,0.0032344328728622,0.0001677443350189,0.5001873888223582,0.2170591130128702,1,1,6183.A0A5K4FE76,A0A5K4FE76,734,Uncharacterized protein.
6183.A0A5K4FEB9,76,0.0921052631578947,0.3289473684210526,0.3421052631578947,0.3289473684210526,0.0921052631578947,0.0657894736842105,0.0526315789473684,0.0131578947368421,0.0526315789473684,0.1052631578947368,0.0,0.0657894736842105,0.0526315789473684,0.0394736842105263,0.0526315789473684,0.0526315789473684,0.0263157894736842,0.0657894736842105,0.0657894736842105,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0,0.0394736842105263,8.6522,28,42,19,7,45,31,14,9,5,1,1,0.2922607604953411,0.4472024012797239,418.36380671645856,0.5232227394752648,0.0798376184032476,0.0065274314023476,6.270600195366968e-05,0.5013027294835403,0.4472024012797239,1,1,6183.A0A5K4FEB9,A0A5K4FEB9,76,Uncharacterized protein.
6183.A0A5K4FEC2,473,0.0634249471458773,0.3424947145877378,0.3657505285412262,0.2917547568710359,0.0697674418604651,0.0211416490486257,0.0422832980972515,0.0465116279069767,0.0338266384778012,0.0782241014799154,0.0295983086680761,0.0676532769556025,0.0570824524312896,0.1057082452431289,0.0232558139534883,0.0422832980972515,0.0317124735729386,0.0359408033826638,0.0613107822410148,0.1141649048625792,0.0380549682875264,0.0718816067653276,0.0042283298097251,0.0253699788583509,9.5219,152,241,149,44,252,221,112,70,42,1,1,0.252364159672825,0.3164199610415275,373.5095790381555,0.3744732936276184,0.0675744248985115,0.0047643772760264,0.0001085795629822,0.4993328058925404,0.3164199610415275,1,1,6183.A0A5K4FEC2,A0A5K4FEC2,473,Uncharacterized protein.
6183.A0A5K4FEC5,347,0.0662824207492795,0.30835734870317,0.4063400576368876,0.2853025936599424,0.0374639769452449,0.0086455331412103,0.0605187319884726,0.0576368876080691,0.0374639769452449,0.0374639769452449,0.0201729106628242,0.0922190201729106,0.1095100864553314,0.1095100864553314,0.0086455331412103,0.0432276657060518,0.0518731988472622,0.0259365994236311,0.069164265129683,0.1037463976945245,0.0461095100864553,0.0518731988472622,0.0086455331412103,0.0201729106628242,10.461,81,153,101,30,161,186,110,69,41,1,1,0.2965987229269301,0.4688759612640402,438.6438412900545,0.5588304099486217,0.0855886332882273,0.0071788963715514,5.6213722539697166e-05,0.5006586574542251,0.4688759612640402,1,1,6183.A0A5K4FEC5,A0A5K4FEC5,347,Uncharacterized protein.
6183.A0A5K4FED6,771,0.0440985732814526,0.4643320363164721,0.3073929961089494,0.2282749675745785,0.040207522697795,0.0116731517509727,0.0272373540856031,0.1530479896238651,0.0142671854734111,0.0051880674448767,0.0129701686121919,0.0778210116731517,0.1180285343709468,0.119325551232166,0.0168612191958495,0.0933852140077821,0.0077821011673151,0.0804150453955901,0.0544747081712062,0.0557717250324254,0.0518806744487678,0.0298313878080415,0.0051880674448767,0.0246433203631647,6.4103,127,249,206,44,272,499,282,143,139,1,1,0.3130055684054805,0.303543603920583,228.06822794766217,0.3162602484504067,0.0292625169147496,0.0028742926956116,3.641785705610596e-05,0.4836531236422224,0.303543603920583,1,1,6183.A0A5K4FED6,A0A5K4FED6,771,Uncharacterized protein.
6183.A0A5K4FEI0,549,0.087431693989071,0.2495446265938069,0.4061930783242258,0.3442622950819672,0.029143897996357,0.02367941712204,0.0637522768670309,0.0473588342440801,0.0455373406193078,0.0346083788706739,0.0473588342440801,0.0546448087431694,0.0273224043715847,0.0728597449908925,0.0109289617486338,0.0910746812386156,0.0673952641165755,0.0601092896174863,0.029143897996357,0.122040072859745,0.081967213114754,0.0491803278688524,0.0072859744990892,0.0346083788706739,5.0558,160,309,113,74,236,313,118,57,61,1,1,0.2928995719865888,0.3437407370813161,227.271007156072,0.3514771216109893,0.0295162381596752,0.0029360511926536,8.406746487605181e-06,0.4805121316764419,0.3437407370813161,1,1,6183.A0A5K4FEI0,A0A5K4FEI0,549,Uncharacterized protein.
6183.A0A5K4FEI4,2608,0.0962423312883435,0.285659509202454,0.3711656441717791,0.3431748466257668,0.0276073619631901,0.0088190184049079,0.0563650306748466,0.0444785276073619,0.0364263803680981,0.0433282208588957,0.0295245398773006,0.0966257668711656,0.0552147239263803,0.0977760736196319,0.0199386503067484,0.0962423312883435,0.0460122699386503,0.0521472392638036,0.0437116564417177,0.0740030674846625,0.0655674846625766,0.0463957055214723,0.0099693251533742,0.0498466257668711,7.457,572,1211,700,328,1259,1349,598,335,263,1,1,0.296298452426512,0.2411190688361552,354.055270611354,0.3083262385854266,0.0625,0.0067518300460077,0.0002637449229037,0.4967864886773822,0.2411190688361552,1,1,6183.A0A5K4FEI4,A0A5K4FEI4,2608,Uncharacterized protein.
6183.A0A5K4FEJ5,2227,0.0408621463852716,0.2846879209699146,0.4625056129321958,0.2528064660978895,0.0404131118096093,0.0134710372698697,0.0642119443197126,0.060619667714414,0.0188594521778176,0.035922766052986,0.0260440053884149,0.0484957341715312,0.0758868432869331,0.0722945666816344,0.0148181409968567,0.0740907049842837,0.0462505612932195,0.0345756623259991,0.0619667714414009,0.1661427929950606,0.0736416704086214,0.0502918724741805,0.0044903457566232,0.0175123484508307,8.995,734,1257,471,149,808,1419,643,365,278,1,1,0.3218415227877709,0.3267550170921572,535.2805201608567,0.4144687842208805,0.1106224627875507,0.0130473563894838,0.0002424176052575,0.5148812883310353,0.3267550170921572,1,1,6183.A0A5K4FEJ5,A0A5K4FEJ5,2227,Uncharacterized protein.
6183.A0A5K4FEK5,2917,0.0500514226945491,0.2687692835104559,0.4388069934864586,0.2924237230030853,0.0346246143297908,0.0164552622557422,0.0658210490229688,0.0527939664038395,0.0246828933836133,0.0363387041480973,0.0366815221117586,0.0551936921494686,0.0531367843675008,0.0774768597874528,0.0140555365101131,0.0771340418237915,0.0538224202948234,0.0377099760027425,0.0521083304765169,0.1525539938292766,0.078848131642098,0.0551936921494686,0.0065135413095646,0.0188549880013712,6.7351,930,1665,649,253,1147,1770,760,414,346,1,1,0.3489923318292212,0.3667883009146616,524.8527554017114,0.4348169941010934,0.1077469553450609,0.0135439465706021,0.0001196613290439,0.5146319621216833,0.3667883009146616,1,1,6183.A0A5K4FEK5,A0A5K4FEK5,2917,Uncharacterized protein.
6183.A0A5K4FEN9,390,0.0871794871794871,0.3564102564102564,0.3333333333333333,0.3102564102564102,0.0435897435897435,0.0076923076923076,0.023076923076923,0.041025641025641,0.041025641025641,0.0435897435897435,0.0128205128205128,0.0512820512820512,0.0435897435897435,0.1358974358974359,0.0333333333333333,0.0564102564102564,0.0769230769230769,0.0435897435897435,0.0589743589743589,0.0897435897435897,0.0794871794871794,0.0717948717948717,0.0205128205128205,0.0256410256410256,10.3522,103,192,118,39,215,175,70,45,25,1,1,0.2715878633233902,0.3849767642652175,356.5381663253915,0.432720746598307,0.0628382949932341,0.0045152879154304,3.230090869752126e-05,0.4993328058925404,0.3849767642652175,1,1,6183.A0A5K4FEN9,A0A5K4FEN9,390,Uncharacterized protein.
6183.A0A5K4FER3,711,0.0520393811533052,0.3066104078762306,0.4163150492264416,0.2770745428973277,0.0323488045007032,0.0112517580872011,0.0548523206751054,0.0646976090014064,0.0295358649789029,0.0267229254571026,0.0267229254571026,0.0632911392405063,0.0590717299578059,0.1195499296765119,0.0168776371308016,0.0815752461322081,0.050632911392405,0.0393811533052039,0.0337552742616033,0.1434599156118143,0.0759493670886076,0.0478199718706047,0.0014064697609001,0.0210970464135021,5.6037,206,373,187,56,299,412,170,85,85,1,1,0.3100545913794508,0.2479756539157903,283.6055340459522,0.2881576596313753,0.0431326116373477,0.004194758496631,0.0001780639650646,0.4945378252699419,0.2479756539157903,1,1,6183.A0A5K4FER3,A0A5K4FER3,711,Uncharacterized protein.
6183.A0A5K4FET1,1380,0.0536231884057971,0.2847826086956521,0.4028985507246376,0.3123188405797101,0.0413043478260869,0.022463768115942,0.0905797101449275,0.0710144927536231,0.0202898550724637,0.0376811594202898,0.0652173913043478,0.0579710144927536,0.0485507246376811,0.0753623188405797,0.0130434782608695,0.0702898550724637,0.0463768115942029,0.0304347826086956,0.0536231884057971,0.1094202898550724,0.0608695652173913,0.0521739130434782,0.0115942028985507,0.0217391304347826,5.6993,375,733,313,164,552,828,454,231,223,1,1,0.2820227577709158,0.2798631108885271,272.4648342319705,0.2970207806050964,0.0414411366711772,0.003808599820253,5.048333065018597e-05,0.4850981223933008,0.2798631108885271,1,1,6183.A0A5K4FET1,A0A5K4FET1,1380,Uncharacterized protein.
6183.A0A5K4FEW8,411,0.1289537712895377,0.2773722627737226,0.3138686131386862,0.4087591240875912,0.0364963503649635,0.024330900243309,0.0559610705596107,0.0316301703163017,0.0681265206812652,0.048661800486618,0.0194647201946472,0.0924574209245742,0.0340632603406326,0.1021897810218978,0.0267639902676399,0.0559610705596107,0.0194647201946472,0.0170316301703163,0.0632603406326034,0.0997566909975669,0.0778588807785888,0.0656934306569343,0.0218978102189781,0.0389294403892944,8.1602,118,199,122,61,224,187,84,48,36,1,1,0.3198044936412218,0.2562156507991672,468.235423342588,0.3172685343177021,0.0921853856562922,0.0095473534022869,0.0002359375644075,0.5126235321883866,0.253404773338051,1,1,6183.A0A5K4FEW8,A0A5K4FEW8,411,Uncharacterized protein.
