#string_protein_id	preferred_name	protein_size	annotation
6183.A0A5K4FAX4	A0A5K4FAX4	326	Uncharacterized protein.
6183.A0A5K4FAX5	A0A5K4FAX5	220	Uncharacterized protein.
6183.A0A5K4FAX6	A0A5K4FAX6	739	Uncharacterized protein.
6183.A0A5K4FAX7	A0A5K4FAX7	80	Uncharacterized protein.
6183.A0A5K4FAX8	A0A5K4FAX8	1482	Uncharacterized protein.
6183.A0A5K4FAX9	A0A5K4FAX9	113	Uncharacterized protein.
6183.A0A5K4FAY0	A0A5K4FAY0	475	Uncharacterized protein.
6183.A0A5K4FAY1	A0A5K4FAY1	1533	Uncharacterized protein.
6183.A0A5K4FAY2	A0A5K4FAY2	215	Uncharacterized protein.
6183.A0A5K4FAY3	A0A5K4FAY3	1211	Uncharacterized protein.
6183.A0A5K4FAY4	A0A5K4FAY4	207	Uncharacterized protein.
6183.A0A5K4FAY5	A0A5K4FAY5	523	Uncharacterized protein.
6183.A0A5K4FAY6	A0A5K4FAY6	125	Uncharacterized protein.
6183.A0A5K4FAY7	A0A5K4FAY7	328	Uncharacterized protein.
6183.A0A5K4FAY8	A0A5K4FAY8	252	Uncharacterized protein.
6183.A0A5K4FAY9	A0A5K4FAY9	419	Uncharacterized protein.
6183.A0A5K4FAZ0	A0A5K4FAZ0	1382	Uncharacterized protein.
6183.A0A5K4FAZ1	A0A5K4FAZ1	364	Uncharacterized protein.
6183.A0A5K4FAZ2	A0A5K4FAZ2	2202	Uncharacterized protein.
6183.A0A5K4FAZ3	A0A5K4FAZ3	646	Uncharacterized protein.
6183.A0A5K4FAZ4	A0A5K4FAZ4	231	Uncharacterized protein.
6183.A0A5K4FAZ5	A0A5K4FAZ5	956	Uncharacterized protein.
6183.A0A5K4FAZ6	A0A5K4FAZ6	61	Uncharacterized protein.
6183.A0A5K4FAZ7	A0A5K4FAZ7	1302	Uncharacterized protein.
6183.A0A5K4FAZ8	A0A5K4FAZ8	131	Uncharacterized protein.
6183.A0A5K4FAZ9	A0A5K4FAZ9	221	Uncharacterized protein.
6183.A0A5K4FB00	A0A5K4FB00	1103	Uncharacterized protein.
6183.A0A5K4FB01	A0A5K4FB01	76	Uncharacterized protein.
6183.A0A5K4FB02	A0A5K4FB02	220	Uncharacterized protein.
6183.A0A5K4FB03	A0A5K4FB03	651	Uncharacterized protein.
6183.A0A5K4FB04	A0A5K4FB04	2326	Uncharacterized protein.
6183.A0A5K4FB05	A0A5K4FB05	160	Uncharacterized protein.
6183.A0A5K4FB06	A0A5K4FB06	136	Uncharacterized protein.
6183.A0A5K4FB07	A0A5K4FB07	259	Uncharacterized protein.
6183.A0A5K4FB08	A0A5K4FB08	523	Uncharacterized protein.
6183.A0A5K4FB09	A0A5K4FB09	1239	Uncharacterized protein.
6183.A0A5K4FB10	A0A5K4FB10	501	Uncharacterized protein.
6183.A0A5K4FB11	A0A5K4FB11	81	Proteolipid protein, putative.
6183.A0A5K4FB12	A0A5K4FB12	515	Uncharacterized protein.
6183.A0A5K4FB13	A0A5K4FB13	3344	Uncharacterized protein.
6183.A0A5K4FB14	A0A5K4FB14	601	Uncharacterized protein.
6183.A0A5K4FB15	A0A5K4FB15	416	Uncharacterized protein.
6183.A0A5K4FB16	A0A5K4FB16	1352	Uncharacterized protein.
6183.A0A5K4FB17	A0A5K4FB17	825	Uncharacterized protein.
6183.A0A5K4FB18	A0A5K4FB18	62	Uncharacterized protein.
6183.A0A5K4FB19	A0A5K4FB19	697	Uncharacterized protein.
6183.A0A5K4FB20	A0A5K4FB20	434	Uncharacterized protein.
6183.A0A5K4FB21	A0A5K4FB21	854	Uncharacterized protein.
6183.A0A5K4FB22	A0A5K4FB22	255	Uncharacterized protein.
6183.A0A5K4FB23	A0A5K4FB23	548	Transporter.
6183.A0A5K4FB24	A0A5K4FB24	403	Uncharacterized protein.
6183.A0A5K4FB25	A0A5K4FB25	683	Uncharacterized protein.
6183.A0A5K4FB26	A0A5K4FB26	1065	Uncharacterized protein.
6183.A0A5K4FB27	A0A5K4FB27	903	Uncharacterized protein.
6183.A0A5K4FB28	A0A5K4FB28	2630	Uncharacterized protein.
6183.A0A5K4FB29	A0A5K4FB29	437	Uncharacterized protein.
6183.A0A5K4FB30	A0A5K4FB30	658	Uncharacterized protein.
6183.A0A5K4FB31	A0A5K4FB31	1019	Uncharacterized protein.
6183.A0A5K4FB32	A0A5K4FB32	1132	Uncharacterized protein.
6183.A0A5K4FB33	A0A5K4FB33	383	Uncharacterized protein.
6183.A0A5K4FB34	A0A5K4FB34	287	Uncharacterized protein.
6183.A0A5K4FB35	A0A5K4FB35	484	Putative cell division cycle.
6183.A0A5K4FB36	A0A5K4FB36	936	Uncharacterized protein.
6183.A0A5K4FB37	A0A5K4FB37	70	Uncharacterized protein.
6183.A0A5K4FB38	A0A5K4FB38	1635	Uncharacterized protein.
6183.A0A5K4FB39	A0A5K4FB39	1074	Uncharacterized protein.
6183.A0A5K4FB40	A0A5K4FB40	866	Putative translation initiation factor IF-2.
6183.A0A5K4FB41	A0A5K4FB41	1619	Uncharacterized protein.
6183.A0A5K4FB42	A0A5K4FB42	1888	Uncharacterized protein.
6183.A0A5K4FB43	A0A5K4FB43	98	Uncharacterized protein.
6183.A0A5K4FB44	A0A5K4FB44	201	Uncharacterized protein.
6183.A0A5K4FB45	A0A5K4FB45	2383	Putative receptor protein tyrosine phosphatase.
6183.A0A5K4FB46	A0A5K4FB46	1399	Uncharacterized protein.
6183.A0A5K4FB47	A0A5K4FB47	236	Uncharacterized protein.
6183.A0A5K4FB48	A0A5K4FB48	500	Uncharacterized protein.
6183.A0A5K4FB49	A0A5K4FB49	77	Uncharacterized protein.
6183.A0A5K4FB50	A0A5K4FB50	266	Uncharacterized protein.
6183.A0A5K4FB51	A0A5K4FB51	105	Uncharacterized protein.
6183.A0A5K4FB52	A0A5K4FB52	624	Uncharacterized protein.
6183.A0A5K4FB53	A0A5K4FB53	310	Uncharacterized protein.
6183.A0A5K4FB54	A0A5K4FB54	1458	Uncharacterized protein.
6183.A0A5K4FB55	A0A5K4FB55	206	Uncharacterized protein.
6183.A0A5K4FB56	A0A5K4FB56	220	Uncharacterized protein.
6183.A0A5K4FB57	A0A5K4FB57	739	Uncharacterized protein.
6183.A0A5K4FB58	A0A5K4FB58	2890	Uncharacterized protein.
6183.A0A5K4FB59	A0A5K4FB59	764	Uncharacterized protein.
6183.A0A5K4FB60	A0A5K4FB60	177	Uncharacterized protein.
6183.A0A5K4FB61	A0A5K4FB61	6087	Uncharacterized protein.
6183.A0A5K4FB62	A0A5K4FB62	1524	Uncharacterized protein.
6183.A0A5K4FB63	A0A5K4FB63	326	Uncharacterized protein.
6183.A0A5K4FB64	A0A5K4FB64	969	Uncharacterized protein.
6183.A0A5K4FB65	A0A5K4FB65	601	Uncharacterized protein.
6183.A0A5K4FB66	A0A5K4FB66	78	Uncharacterized protein.
6183.A0A5K4FB67	A0A5K4FB67	216	Uncharacterized protein.
6183.A0A5K4FB68	A0A5K4FB68	670	Uncharacterized protein.
6183.A0A5K4FB69	A0A5K4FB69	206	Uncharacterized protein.
6183.A0A5K4FB70	A0A5K4FB70	166	Uncharacterized protein.
6183.A0A5K4FB71	A0A5K4FB71	60	Uncharacterized protein.
6183.A0A5K4FB72	A0A5K4FB72	77	Uncharacterized protein.
6183.A0A5K4FB73	A0A5K4FB73	960	Uncharacterized protein.
6183.A0A5K4FB74	A0A5K4FB74	410	Uncharacterized protein.
6183.A0A5K4FB75	A0A5K4FB75	965	Putative beta-mannosidase.
6183.A0A5K4FB76	A0A5K4FB76	1613	Uncharacterized protein.
6183.A0A5K4FB77	A0A5K4FB77	148	Uncharacterized protein.
6183.A0A5K4FB78	A0A5K4FB78	1638	Uncharacterized protein.
6183.A0A5K4FB79	A0A5K4FB79	861	Uncharacterized protein.
6183.A0A5K4FB80	A0A5K4FB80	265	Uncharacterized protein.
6183.A0A5K4FB81	A0A5K4FB81	1161	Uncharacterized protein.
6183.A0A5K4FB82	A0A5K4FB82	75	Uncharacterized protein.
6183.A0A5K4FB83	A0A5K4FB83	374	DNA-methyltransferase 2 isoform 1.
6183.A0A5K4FB84	A0A5K4FB84	2308	Uncharacterized protein.
6183.A0A5K4FB85	A0A5K4FB85	440	Uncharacterized protein.
6183.A0A5K4FB86	A0A5K4FB86	218	Uncharacterized protein.
6183.A0A5K4FB87	A0A5K4FB87	615	Uncharacterized protein.
6183.A0A5K4FB88	A0A5K4FB88	666	Uncharacterized protein.
6183.A0A5K4FB89	A0A5K4FB89	5609	Uncharacterized protein.
6183.A0A5K4FB90	A0A5K4FB90	176	Uncharacterized protein.
6183.A0A5K4FB91	A0A5K4FB91	64	Uncharacterized protein.
6183.A0A5K4FB93	A0A5K4FB93	548	Uncharacterized protein.
6183.A0A5K4FB94	A0A5K4FB94	794	Uncharacterized protein.
6183.A0A5K4FB95	A0A5K4FB95	2847	Uncharacterized protein.
6183.A0A5K4FB96	A0A5K4FB96	65	Uncharacterized protein.
6183.A0A5K4FB97	A0A5K4FB97	711	Uncharacterized protein.
6183.A0A5K4FB98	A0A5K4FB98	141	Uncharacterized protein.
6183.A0A5K4FBA0	A0A5K4FBA0	3036	Uncharacterized protein.
6183.A0A5K4FBA1	A0A5K4FBA1	979	Uncharacterized protein.
6183.A0A5K4FBA2	A0A5K4FBA2	1154	Uncharacterized protein.
6183.A0A5K4FBA3	A0A5K4FBA3	189	Uncharacterized protein.
6183.A0A5K4FBA4	A0A5K4FBA4	811	Receptor protein serine/threonine kinase.
6183.A0A5K4FBA5	A0A5K4FBA5	863	Uncharacterized protein.
6183.A0A5K4FBA6	A0A5K4FBA6	351	Uncharacterized protein.
6183.A0A5K4FBA7	A0A5K4FBA7	1182	Uncharacterized protein.
6183.A0A5K4FBA8	A0A5K4FBA8	69	Uncharacterized protein.
6183.A0A5K4FBA9	A0A5K4FBA9	1056	LOK-like protein kinase.
6183.A0A5K4FBB0	A0A5K4FBB0	79	Uncharacterized protein.
6183.A0A5K4FBB1	A0A5K4FBB1	136	Uncharacterized protein.
6183.A0A5K4FBB2	A0A5K4FBB2	1006	Kinesin-associated protein, putative.
6183.A0A5K4FBB3	A0A5K4FBB3	129	Uncharacterized protein.
6183.A0A5K4FBB4	A0A5K4FBB4	275	Uncharacterized protein.
6183.A0A5K4FBB5	A0A5K4FBB5	717	Uncharacterized protein.
6183.A0A5K4FBB6	A0A5K4FBB6	429	Uncharacterized protein.
6183.A0A5K4FBB7	A0A5K4FBB7	61	Uncharacterized protein.
6183.A0A5K4FBB9	A0A5K4FBB9	276	Uncharacterized protein.
6183.A0A5K4FBC0	A0A5K4FBC0	1087	Uncharacterized protein.
6183.A0A5K4FBC1	A0A5K4FBC1	806	Uncharacterized protein.
6183.A0A5K4FBC2	A0A5K4FBC2	61	Uncharacterized protein.
6183.A0A5K4FBC3	A0A5K4FBC3	495	Uncharacterized protein.
6183.A0A5K4FBC4	A0A5K4FBC4	2855	Uncharacterized protein.
6183.A0A5K4FBC5	A0A5K4FBC5	178	Uncharacterized protein.
6183.A0A5K4FBC6	A0A5K4FBC6	73	Uncharacterized protein.
6183.A0A5K4FBC7	A0A5K4FBC7	226	Uncharacterized protein.
6183.A0A5K4FBC9	A0A5K4FBC9	516	Uncharacterized protein.
6183.A0A5K4FBD0	A0A5K4FBD0	186	Uncharacterized protein.
6183.A0A5K4FBD1	A0A5K4FBD1	824	Uncharacterized protein.
6183.A0A5K4FBD2	A0A5K4FBD2	404	Uncharacterized protein.
6183.A0A5K4FBD3	A0A5K4FBD3	1039	Uncharacterized protein.
6183.A0A5K4FBD4	A0A5K4FBD4	702	Uncharacterized protein.
6183.A0A5K4FBD5	A0A5K4FBD5	88	Uncharacterized protein.
6183.A0A5K4FBD6	A0A5K4FBD6	589	Uncharacterized protein.
6183.A0A5K4FBD7	A0A5K4FBD7	228	Putative talin.
6183.A0A5K4FBD8	A0A5K4FBD8	75	Uncharacterized protein.
6183.A0A5K4FBD9	A0A5K4FBD9	4011	Uncharacterized protein.
6183.A0A5K4FBE0	A0A5K4FBE0	110	Uncharacterized protein.
6183.A0A5K4FBE1	A0A5K4FBE1	2257	Uncharacterized protein.
6183.A0A5K4FBE3	A0A5K4FBE3	530	Uncharacterized protein.
6183.A0A5K4FBE5	A0A5K4FBE5	536	Uncharacterized protein.
6183.A0A5K4FBE6	A0A5K4FBE6	195	Uncharacterized protein.
6183.A0A5K4FBE7	A0A5K4FBE7	524	Uncharacterized protein.
6183.A0A5K4FBE8	A0A5K4FBE8	582	Uncharacterized protein.
6183.A0A5K4FBF0	A0A5K4FBF0	341	Uncharacterized protein.
6183.A0A5K4FBF1	A0A5K4FBF1	800	Uncharacterized protein.
6183.A0A5K4FBF2	A0A5K4FBF2	109	Smp_206040.
6183.A0A5K4FBF3	A0A5K4FBF3	133	Uncharacterized protein.
6183.A0A5K4FBF5	A0A5K4FBF5	252	Uncharacterized protein.
6183.A0A5K4FBF6	A0A5K4FBF6	956	Uncharacterized protein.
6183.A0A5K4FBF7	A0A5K4FBF7	576	Uncharacterized protein.
6183.A0A5K4FBF8	A0A5K4FBF8	625	Uncharacterized protein.
6183.A0A5K4FBF9	A0A5K4FBF9	462	Uncharacterized protein.
6183.A0A5K4FBG0	A0A5K4FBG0	178	Uncharacterized protein.
6183.A0A5K4FBG1	A0A5K4FBG1	1053	Uncharacterized protein.
6183.A0A5K4FBG2	A0A5K4FBG2	338	Uncharacterized protein.
6183.A0A5K4FBG3	A0A5K4FBG3	2359	Uncharacterized protein.
6183.A0A5K4FBG4	A0A5K4FBG4	491	Uncharacterized protein.
6183.A0A5K4FBG5	A0A5K4FBG5	2777	Uncharacterized protein.
6183.A0A5K4FBG6	A0A5K4FBG6	155	Uncharacterized protein.
6183.A0A5K4FBG7	A0A5K4FBG7	939	Uncharacterized protein.
6183.A0A5K4FBG8	A0A5K4FBG8	452	Uncharacterized protein.
6183.A0A5K4FBG9	A0A5K4FBG9	1306	Uncharacterized protein.
6183.A0A5K4FBH0	A0A5K4FBH0	1350	Uncharacterized protein.
6183.A0A5K4FBH1	A0A5K4FBH1	899	Uncharacterized protein.
6183.A0A5K4FBH2	A0A5K4FBH2	477	Uncharacterized protein.
6183.A0A5K4FBH4	A0A5K4FBH4	354	Uncharacterized protein.
6183.A0A5K4FBH5	A0A5K4FBH5	734	Uncharacterized protein.
6183.A0A5K4FBH6	A0A5K4FBH6	261	Uncharacterized protein.
6183.A0A5K4FBH7	A0A5K4FBH7	653	Uncharacterized protein.
6183.A0A5K4FBH8	A0A5K4FBH8	92	Uncharacterized protein.
6183.A0A5K4FBI0	A0A5K4FBI0	596	Phosphatase and actin regulator, putative.
6183.A0A5K4FBI1	A0A5K4FBI1	250	Uncharacterized protein.
6183.A0A5K4FBI2	A0A5K4FBI2	209	Uncharacterized protein.
6183.A0A5K4FBI3	A0A5K4FBI3	74	Uncharacterized protein.
6183.A0A5K4FBI4	A0A5K4FBI4	1283	Uncharacterized protein.
6183.A0A5K4FBI6	A0A5K4FBI6	75	Uncharacterized protein.
6183.A0A5K4FBI7	A0A5K4FBI7	61	Uncharacterized protein.
6183.A0A5K4FBI8	A0A5K4FBI8	576	Uncharacterized protein.
6183.A0A5K4FBI9	A0A5K4FBI9	421	Uncharacterized protein.
6183.A0A5K4FBJ0	A0A5K4FBJ0	126	Enoyl hydratase.
6183.A0A5K4FBJ1	A0A5K4FBJ1	63	Uncharacterized protein.
6183.A0A5K4FBJ2	A0A5K4FBJ2	96	Uncharacterized protein.
6183.A0A5K4FBJ3	A0A5K4FBJ3	229	Uncharacterized protein.
6183.A0A5K4FBJ4	A0A5K4FBJ4	124	Uncharacterized protein.
6183.A0A5K4FBJ5	A0A5K4FBJ5	553	Putative mitochondrial ribosomal protein L53.
6183.A0A5K4FBJ7	A0A5K4FBJ7	87	Uncharacterized protein.
6183.A0A5K4FBJ8	A0A5K4FBJ8	1326	Uncharacterized protein.
6183.A0A5K4FBJ9	A0A5K4FBJ9	282	Uncharacterized protein.
6183.A0A5K4FBK0	A0A5K4FBK0	63	Uncharacterized protein.
6183.A0A5K4FBK1	A0A5K4FBK1	801	Uncharacterized protein.
6183.A0A5K4FBK2	A0A5K4FBK2	277	Uncharacterized protein.
6183.A0A5K4FBK3	A0A5K4FBK3	654	Uncharacterized protein.
6183.A0A5K4FBK4	A0A5K4FBK4	1463	Uncharacterized protein.
6183.A0A5K4FBK5	A0A5K4FBK5	351	Uncharacterized protein.
6183.A0A5K4FBK7	A0A5K4FBK7	180	Uncharacterized protein.
6183.A0A5K4FBK8	A0A5K4FBK8	572	Uncharacterized protein.
6183.A0A5K4FBK9	A0A5K4FBK9	193	Uncharacterized protein.
6183.A0A5K4FBL0	A0A5K4FBL0	77	Uncharacterized protein.
6183.A0A5K4FBL1	A0A5K4FBL1	247	Putative lipin.
6183.A0A5K4FBL2	A0A5K4FBL2	212	Uncharacterized protein.
6183.A0A5K4FBL3	A0A5K4FBL3	601	Uncharacterized protein.
6183.A0A5K4FBL4	A0A5K4FBL4	72	Uncharacterized protein.
6183.A0A5K4FBL5	A0A5K4FBL5	92	Uncharacterized protein.
6183.A0A5K4FBL6	A0A5K4FBL6	407	Uncharacterized protein.
6183.A0A5K4FBL9	A0A5K4FBL9	82	Uncharacterized protein.
6183.A0A5K4FBM0	A0A5K4FBM0	308	Uncharacterized protein.
6183.A0A5K4FBM1	A0A5K4FBM1	457	Uncharacterized protein.
6183.A0A5K4FBM3	A0A5K4FBM3	1532	Uncharacterized protein.
6183.A0A5K4FBM4	A0A5K4FBM4	143	Uncharacterized protein.
6183.A0A5K4FBM6	A0A5K4FBM6	342	Uncharacterized protein.
6183.A0A5K4FBM7	A0A5K4FBM7	273	Uncharacterized protein.
6183.A0A5K4FBM8	A0A5K4FBM8	581	Uncharacterized protein.
6183.A0A5K4FBM9	A0A5K4FBM9	244	Uncharacterized protein.
6183.A0A5K4FBN0	A0A5K4FBN0	361	Uncharacterized protein.
6183.A0A5K4FBN1	A0A5K4FBN1	2531	Uncharacterized protein.
6183.A0A5K4FBN2	A0A5K4FBN2	1674	Uncharacterized protein.
6183.A0A5K4FBN3	A0A5K4FBN3	304	Uncharacterized protein.
6183.A0A5K4FBN4	A0A5K4FBN4	121	Uncharacterized protein.
6183.A0A5K4FBN5	A0A5K4FBN5	386	Uncharacterized protein.
6183.A0A5K4FBN6	A0A5K4FBN6	880	Uncharacterized protein.
6183.A0A5K4FBN7	A0A5K4FBN7	869	Uncharacterized protein.
6183.A0A5K4FBN8	A0A5K4FBN8	239	Uncharacterized protein.
6183.A0A5K4FBN9	A0A5K4FBN9	1832	Uncharacterized protein.
6183.A0A5K4FBP0	A0A5K4FBP0	1431	Uncharacterized protein.
6183.A0A5K4FBP1	A0A5K4FBP1	854	Uncharacterized protein.
6183.A0A5K4FBP2	A0A5K4FBP2	155	Uncharacterized protein.
6183.A0A5K4FBP4	A0A5K4FBP4	76	Uncharacterized protein.
6183.A0A5K4FBP5	A0A5K4FBP5	424	Uncharacterized protein.
6183.A0A5K4FBP7	A0A5K4FBP7	281	Uncharacterized protein.
6183.A0A5K4FBP8	A0A5K4FBP8	1475	Uncharacterized protein.
6183.A0A5K4FBP9	A0A5K4FBP9	1286	Uncharacterized protein.
6183.A0A5K4FBQ0	A0A5K4FBQ0	1493	Uncharacterized protein.
6183.A0A5K4FBQ1	A0A5K4FBQ1	806	Uncharacterized protein.
6183.A0A5K4FBQ2	A0A5K4FBQ2	753	Uncharacterized protein.
6183.A0A5K4FBQ3	A0A5K4FBQ3	448	Uncharacterized protein.
6183.A0A5K4FBQ4	A0A5K4FBQ4	178	Uncharacterized protein.
6183.A0A5K4FBQ5	A0A5K4FBQ5	135	Uncharacterized protein.
6183.A0A5K4FBQ6	A0A5K4FBQ6	279	Uncharacterized protein.
6183.A0A5K4FBQ7	A0A5K4FBQ7	761	Uncharacterized protein.
6183.A0A5K4FBQ8	A0A5K4FBQ8	311	Uncharacterized protein.
6183.A0A5K4FBQ9	A0A5K4FBQ9	322	Uncharacterized protein.
6183.A0A5K4FBR0	A0A5K4FBR0	389	Uncharacterized protein.
6183.A0A5K4FBR1	A0A5K4FBR1	852	Uncharacterized protein.
6183.A0A5K4FBR2	A0A5K4FBR2	1306	Uncharacterized protein.
6183.A0A5K4FBR3	A0A5K4FBR3	147	Uncharacterized protein.
6183.A0A5K4FBR4	A0A5K4FBR4	777	Uncharacterized protein.
6183.A0A5K4FBR5	A0A5K4FBR5	1058	Uncharacterized protein.
6183.A0A5K4FBR6	A0A5K4FBR6	2737	Uncharacterized protein.
6183.A0A5K4FBR7	A0A5K4FBR7	1266	Uncharacterized protein.
6183.A0A5K4FBR8	A0A5K4FBR8	485	Uncharacterized protein.
6183.A0A5K4FBS0	A0A5K4FBS0	1107	Uncharacterized protein.
6183.A0A5K4FBS1	A0A5K4FBS1	669	Uncharacterized protein.
6183.A0A5K4FBS2	A0A5K4FBS2	208	Uncharacterized protein.
6183.A0A5K4FBS3	A0A5K4FBS3	881	Uncharacterized protein.
6183.A0A5K4FBS4	A0A5K4FBS4	434	Uncharacterized protein.
6183.A0A5K4FBS5	A0A5K4FBS5	2203	Uncharacterized protein.
6183.A0A5K4FBS6	A0A5K4FBS6	165	Uncharacterized protein.
6183.A0A5K4FBS7	A0A5K4FBS7	204	Uncharacterized protein.
6183.A0A5K4FBS8	A0A5K4FBS8	248	Uncharacterized protein.
6183.A0A5K4FBT0	A0A5K4FBT0	395	Uncharacterized protein.
6183.A0A5K4FBT1	A0A5K4FBT1	333	Uncharacterized protein.
6183.A0A5K4FBT2	A0A5K4FBT2	1333	Uncharacterized protein.
6183.A0A5K4FBT3	A0A5K4FBT3	256	Uncharacterized protein.
6183.A0A5K4FBT4	A0A5K4FBT4	509	Uncharacterized protein.
6183.A0A5K4FBT5	A0A5K4FBT5	163	Uncharacterized protein.
6183.A0A5K4FBT6	A0A5K4FBT6	191	Uncharacterized protein.
6183.A0A5K4FBT7	A0A5K4FBT7	500	Uncharacterized protein.
6183.A0A5K4FBT8	A0A5K4FBT8	234	Uncharacterized protein.
6183.A0A5K4FBT9	A0A5K4FBT9	218	Uncharacterized protein.
6183.A0A5K4FBU0	A0A5K4FBU0	205	Uncharacterized protein.
6183.A0A5K4FBU1	A0A5K4FBU1	271	Uncharacterized protein.
6183.A0A5K4FBU2	A0A5K4FBU2	193	Uncharacterized protein.
6183.A0A5K4FBU3	A0A5K4FBU3	643	Uncharacterized protein.
6183.A0A5K4FBU4	A0A5K4FBU4	198	Uncharacterized protein.
6183.A0A5K4FBU5	A0A5K4FBU5	1321	Uncharacterized protein.
6183.A0A5K4FBU6	A0A5K4FBU6	126	Uncharacterized protein.
6183.A0A5K4FBU7	A0A5K4FBU7	2952	Uncharacterized protein.
6183.A0A5K4FBU8	A0A5K4FBU8	365	Bardet-biedl syndrome 4-like protein.
6183.A0A5K4FBU9	A0A5K4FBU9	344	Uncharacterized protein.
6183.A0A5K4FBV1	A0A5K4FBV1	1477	Uncharacterized protein.
6183.A0A5K4FBV2	A0A5K4FBV2	155	Uncharacterized protein.
6183.A0A5K4FBV3	A0A5K4FBV3	759	Uncharacterized protein.
6183.A0A5K4FBV4	A0A5K4FBV4	1710	Uncharacterized protein.
6183.A0A5K4FBV5	A0A5K4FBV5	230	Uncharacterized protein.
6183.A0A5K4FBV6	A0A5K4FBV6	598	TNFR.
6183.A0A5K4FBV7	A0A5K4FBV7	973	Uncharacterized protein.
6183.A0A5K4FBV8	A0A5K4FBV8	518	Uncharacterized protein.
6183.A0A5K4FBV9	A0A5K4FBV9	241	Uncharacterized protein.
6183.A0A5K4FBW0	A0A5K4FBW0	173	Proteolipid protein, putative.
6183.A0A5K4FBW1	A0A5K4FBW1	249	Uncharacterized protein.
6183.A0A5K4FBW2	A0A5K4FBW2	1476	Uncharacterized protein.
6183.A0A5K4FBW3	A0A5K4FBW3	1203	Uncharacterized protein.
6183.A0A5K4FBW4	A0A5K4FBW4	764	Uncharacterized protein.
6183.A0A5K4FBW5	A0A5K4FBW5	475	Uncharacterized protein.
6183.A0A5K4FBW6	A0A5K4FBW6	343	Uncharacterized protein.
6183.A0A5K4FBW7	A0A5K4FBW7	1061	Uncharacterized protein.
6183.A0A5K4FBW8	A0A5K4FBW8	248	Tropomyosin-1.
6183.A0A5K4FBW9	A0A5K4FBW9	1431	Uncharacterized protein.
6183.A0A5K4FBX0	A0A5K4FBX0	479	Uncharacterized protein.
6183.A0A5K4FBX1	A0A5K4FBX1	774	Uncharacterized protein.
6183.A0A5K4FBX2	A0A5K4FBX2	274	Uncharacterized protein.
6183.A0A5K4FBX4	A0A5K4FBX4	1281	Uncharacterized protein.
6183.A0A5K4FBX5	A0A5K4FBX5	867	Uncharacterized protein.
6183.A0A5K4FBX6	A0A5K4FBX6	2183	Uncharacterized protein.
6183.A0A5K4FBX7	A0A5K4FBX7	69	Uncharacterized protein.
6183.A0A5K4FBX8	A0A5K4FBX8	886	Uncharacterized protein.
6183.A0A5K4FBX9	A0A5K4FBX9	320	Uncharacterized protein.
6183.A0A5K4FBY0	A0A5K4FBY0	567	Uncharacterized protein.
6183.A0A5K4FBY1	A0A5K4FBY1	318	Uncharacterized protein.
6183.A0A5K4FBY2	A0A5K4FBY2	479	Uncharacterized protein.
6183.A0A5K4FBY3	A0A5K4FBY3	479	Uncharacterized protein.
6183.A0A5K4FBY4	A0A5K4FBY4	888	Uncharacterized protein.
6183.A0A5K4FBY5	A0A5K4FBY5	169	Uncharacterized protein.
6183.A0A5K4FBY6	A0A5K4FBY6	563	Uncharacterized protein.
6183.A0A5K4FBY7	A0A5K4FBY7	2464	Uncharacterized protein.
6183.A0A5K4FBY8	A0A5K4FBY8	655	Uncharacterized protein.
6183.A0A5K4FBY9	A0A5K4FBY9	123	Uncharacterized protein.
6183.A0A5K4FBZ0	A0A5K4FBZ0	1641	Uncharacterized protein.
6183.A0A5K4FBZ1	A0A5K4FBZ1	721	Uncharacterized protein.
6183.A0A5K4FBZ2	A0A5K4FBZ2	1042	Uncharacterized protein.
6183.A0A5K4FBZ3	A0A5K4FBZ3	1135	Uncharacterized protein.
6183.A0A5K4FBZ4	A0A5K4FBZ4	654	Uncharacterized protein.
6183.A0A5K4FBZ5	A0A5K4FBZ5	352	Putative beta-1,4-galactosyltransferase.
6183.A0A5K4FBZ6	A0A5K4FBZ6	1496	Uncharacterized protein.
6183.A0A5K4FBZ7	A0A5K4FBZ7	379	Uncharacterized protein.
6183.A0A5K4FBZ8	A0A5K4FBZ8	437	Uncharacterized protein.
6183.A0A5K4FBZ9	A0A5K4FBZ9	550	Uncharacterized protein.
6183.A0A5K4FC00	A0A5K4FC00	793	Uncharacterized protein.
6183.A0A5K4FC01	A0A5K4FC01	278	Uncharacterized protein.
6183.A0A5K4FC02	A0A5K4FC02	539	Uncharacterized protein.
6183.A0A5K4FC03	A0A5K4FC03	3030	Uncharacterized protein.
6183.A0A5K4FC04	A0A5K4FC04	492	Uncharacterized protein.
6183.A0A5K4FC05	A0A5K4FC05	1352	Uncharacterized protein.
6183.A0A5K4FC06	A0A5K4FC06	635	Uncharacterized protein.
6183.A0A5K4FC07	A0A5K4FC07	1059	Uncharacterized protein.
6183.A0A5K4FC08	A0A5K4FC08	168	Uncharacterized protein.
6183.A0A5K4FC09	A0A5K4FC09	429	Serine/threonine kinase.
6183.A0A5K4FC10	A0A5K4FC10	2906	Uncharacterized protein.
6183.A0A5K4FC12	A0A5K4FC12	2706	Uncharacterized protein.
6183.A0A5K4FC13	A0A5K4FC13	82	Uncharacterized protein.
6183.A0A5K4FC14	A0A5K4FC14	492	Uncharacterized protein.
6183.A0A5K4FC15	A0A5K4FC15	299	Uncharacterized protein.
